settlementDate,settlementPeriod,current_code_final_price,intended_mirror_final_price,n_bid_rows,niv_volume,system_price,differs,current_code_cost_to_so,intended_mirror_cost_to_so,cost_to_so_delta,summary_min_selected_price,summary_max_selected_price,summary_n_candidates,summary_matches_intended_min,summary_still_matches_old_max
2023-07-22,2,57.01,53.53,43,-28.51753,57.01,True,-57.01,-53.53,3.479999999999997,53.53,53.53,1.0,True,False
2023-07-22,3,57.01,-60.0,35,-232.0172,57.01,True,-57.01,60.0,117.00999999999999,-60.0,-60.0,1.0,True,False
2023-07-22,4,56.44,-60.0,44,-104.34739,56.44,True,-56.44,60.0,116.44,-60.0,-60.0,1.0,True,False
2023-07-22,5,55.9,5.0,53,-316.5726,55.83,True,-55.9,-5.0,50.9,5.0,5.0,1.0,True,False
2023-07-22,6,55.9,5.0,43,-227.42871,55.9,True,-55.9,-5.0,50.9,5.0,5.0,1.0,True,False
2023-07-22,7,60.0,53.55,43,-147.6733,55.9,True,-60.0,-53.55,6.450000000000003,53.55,53.55,1.0,True,False
2023-07-22,8,55.9,5.0,39,-115.9821,55.9,True,-55.9,-5.0,50.9,5.0,5.0,1.0,True,False
2023-07-22,9,55.9,5.0,32,-14.4177,55.9,True,-55.9,-5.0,50.9,5.0,5.0,1.0,True,False
2023-07-22,13,55.9,53.55,39,-90.45711,55.9,True,-55.9,-53.55,2.3500000000000014,53.55,53.55,1.0,True,False
2023-07-22,14,55.9,30.0,44,-18.34091,55.9,True,-55.9,-30.0,25.9,30.0,30.0,1.0,True,False
2023-07-22,15,55.9,5.0,51,-133.85997,55.9,True,-55.9,-5.0,50.9,5.0,5.0,1.0,True,False
2023-07-22,20,56.0,5.0,30,-23.0669,56.0,True,-56.0,-5.0,51.0,5.0,5.0,1.0,True,False
2023-07-22,27,55.95,32.25,25,-105.64259,55.95,True,-55.95,-32.25,23.700000000000003,32.25,32.25,1.0,True,False
2023-07-22,28,55.95,28.83,60,-527.9845,32.5,True,-55.95,-28.83,27.120000000000005,28.83,28.83,1.0,True,False
2023-07-22,29,55.95,30.0,36,-829.6758,32.5,True,-55.95,-30.0,25.950000000000003,30.0,30.0,1.0,True,False
2023-07-22,30,55.59,-108.99,31,-806.4821,32.75,True,-55.59,108.99,164.57999999999998,-108.99,-108.99,1.0,True,False
2023-07-22,31,44.6,-109.33,38,-474.2075,10.16,True,-44.6,109.33,153.93,-109.33,-109.33,1.0,True,False
2023-07-22,32,50.0,-60.0,45,-735.9999,10.16,True,-50.0,60.0,110.0,-60.0,-60.0,1.0,True,False
2023-07-22,33,50.0,-67.0,35,-586.7997,43.44,True,-50.0,67.0,117.0,-67.0,-67.0,2.0,True,False
2023-07-22,34,53.53,-76.0,46,-434.0873,43.62,True,-53.53,76.0,129.53,-76.0,-76.0,1.0,True,False
2023-07-22,35,53.53,-50.0,25,-94.5832,56.27,True,-53.53,50.0,103.53,-50.0,-50.0,1.0,True,False
2023-07-22,36,33.2,33.0,29,-276.9685,54.78,True,-33.2,-33.0,0.20000000000000284,33.0,33.0,5.0,True,False
2023-07-22,37,53.53,33.0,29,-192.2789,66.68,True,-53.53,-33.0,20.53,33.0,33.0,6.0,True,False
2023-07-22,38,53.53,33.0,37,-172.5226,66.68,True,-53.53,-33.0,20.53,33.0,33.0,5.0,True,False
2023-07-22,40,53.53,33.0,38,-134.2844,33.5,True,-53.53,-33.0,20.53,33.0,33.0,5.0,True,False
2023-07-22,44,33.75,33.0,31,-29.58199,33.75,True,-33.75,-33.0,0.75,33.0,33.0,2.0,True,False
2023-07-22,45,53.53,33.0,28,-55.00939,33.75,True,-53.53,-33.0,20.53,33.0,33.0,1.0,True,False
2023-07-22,47,75.0,-95.19,66,-196.8865,55.35,True,-75.0,95.19,170.19,-95.19,-95.19,2.0,True,False
2023-07-22,48,67.38,-151.23,83,-64.5715,60.44,True,-67.38,151.23,218.60999999999999,-151.23,-151.23,1.0,True,False
2023-07-23,1,63.2,-115.19,98,-588.6215,29.78,True,-63.2,115.19,178.39,-115.19,-115.19,2.0,True,False
2023-07-23,2,63.2,-115.19,111,-662.5606,25.9,True,-63.2,115.19,178.39,-115.19,-115.19,2.0,True,False
2023-07-23,3,34.2,-131.79,126,-678.9085,11.34588,True,-34.2,131.79,165.99,-131.79,-131.79,2.0,True,False
2023-07-23,4,34.2,-89.7,125,-787.268,8.47,True,-34.2,89.7,123.9,-89.7,-89.7,1.0,True,False
2023-07-23,5,22.03022,-95.84,126,-742.7328,0.0,True,-22.03022,95.84,117.87022,-95.84,-95.84,2.0,True,False
2023-07-23,6,22.03022,-95.84,124,-1018.2495,-8.96,True,-22.03022,95.84,117.87022,-95.84,-95.84,2.0,True,False
2023-07-23,7,5.86,-100.01,124,-894.8506,-24.26,True,-5.86,100.01,105.87,-100.01,-100.01,2.0,True,False
2023-07-23,8,5.86,-100.01,120,-965.0248,-24.88,True,-5.86,100.01,105.87,-100.01,-100.01,2.0,True,False
2023-07-23,9,3.32,-102.75,119,-961.6953,-26.68,True,-3.32,102.75,106.07,-102.75,-102.75,2.0,True,False
2023-07-23,10,3.32,-102.62,100,-971.2614,-27.35,True,-3.32,102.62,105.94,-102.62,-102.62,1.0,True,False
2023-07-23,11,0.0,-89.7,85,-1039.3126,-46.53,True,-0.0,89.7,89.7,-89.7,-89.7,1.0,True,False
2023-07-23,12,-17.0,-151.23,98,-1525.4758,-50.57,True,17.0,151.23,134.23,-151.23,-151.23,2.0,True,False
2023-07-23,13,-17.0,-152.63,85,-1457.1372,-50.69,True,17.0,152.63,135.63,-152.63,-152.63,2.0,True,False
2023-07-23,14,0.0,-152.63,69,-1006.4777,-48.6,True,-0.0,152.63,152.63,-152.63,-152.63,1.0,True,False
2023-07-23,15,0.0,-53.0,37,-1123.4724,-39.49,True,-0.0,53.0,53.0,-53.0,-53.0,1.0,True,False
2023-07-23,16,60.0,-75.08,40,-781.95636,-34.73,True,-60.0,75.08,135.07999999999998,-75.08,-75.08,1.0,True,False
2023-07-23,17,60.0,-47.02,34,-685.894,-33.4901,True,-60.0,47.02,107.02000000000001,-47.02,-47.02,1.0,True,False
2023-07-23,18,-20.22,-47.02,30,-313.152,-28.11,True,20.22,47.02,26.800000000000004,-47.02,-47.02,1.0,True,False
2023-07-23,19,52.57,-39.0,40,-304.3215,-16.86,True,-52.57,39.0,91.57,-39.0,-39.0,1.0,True,False
2023-07-23,20,-15.8,-39.0,35,-191.5334,-16.0,True,15.8,39.0,23.2,-39.0,-39.0,1.0,True,False
2023-07-23,21,80.0,-28.12,32,-22.268,-8.43,True,-80.0,28.12,108.12,-28.12,-28.12,1.0,True,False
2023-07-23,22,30.0,-76.0,31,-194.1999,-9.8,True,-30.0,76.0,106.0,-76.0,-76.0,1.0,True,False
2023-07-23,23,53.53,-151.23,35,-792.2271,-18.88,True,-53.53,151.23,204.76,-151.23,-151.23,1.0,True,False
2023-07-23,24,53.53,-104.83,32,-751.0231,-18.15,True,-53.53,104.83,158.36,-104.83,-104.83,2.0,True,False
2023-07-23,25,60.0,-76.0,25,-243.824,-16.97,True,-60.0,76.0,136.0,-76.0,-76.0,1.0,True,False
2023-07-23,26,-13.8,-34.86,23,-138.2293,-14.0,True,13.8,34.86,21.06,-34.86,-34.86,1.0,True,False
2023-07-23,27,53.53,-48.14,27,-111.0475,-10.18,True,-53.53,48.14,101.67,-48.14,-48.14,1.0,True,False
2023-07-23,28,53.53,-77.31,39,-145.1142,-10.18,True,-53.53,77.31,130.84,-77.31,-77.31,1.0,True,False
2023-07-23,29,53.53,-105.72,37,-109.0423,-32.1701,True,-53.53,105.72,159.25,-105.72,-105.72,1.0,True,False
2023-07-23,34,33.0,-14.8,6,-114.0964,-0.82,True,-33.0,14.8,47.8,-14.8,-14.8,1.0,True,False
2023-07-23,35,53.53,10.0,22,-66.0227,33.0,True,-53.53,-10.0,43.53,10.0,10.0,2.0,True,False
2023-07-23,38,53.53,25.0,33,-104.16649,33.1,True,-53.53,-25.0,28.53,25.0,25.0,1.0,True,False
2023-07-23,39,53.53,33.1,40,-213.6752,33.2,True,-53.53,-33.1,20.43,33.1,33.1,2.0,True,False
2023-07-23,40,53.53,33.15,43,-253.8588,33.3,True,-53.53,-33.15,20.380000000000003,33.15,33.15,1.0,True,False
2023-07-23,42,53.53,31.29,25,-7.5486,53.53,True,-53.53,-31.29,22.240000000000002,31.29,31.29,1.0,True,False
2023-07-23,44,53.53,31.0,39,-93.37959,35.05,True,-53.53,-31.0,22.53,31.0,31.0,3.0,True,False
2023-07-23,45,53.53,31.0,45,-247.7325,35.05,True,-53.53,-31.0,22.53,31.0,31.0,3.0,True,False
2023-07-23,46,75.0,5.0,54,-468.62592,35.0,True,-75.0,-5.0,70.0,5.0,5.0,1.0,True,False
2023-07-23,47,53.53,-77.31,72,-157.13712,35.07,True,-53.53,77.31,130.84,-77.31,-77.31,1.0,True,False
2023-07-23,48,53.53,-89.7,72,-217.4959,33.51,True,-53.53,89.7,143.23000000000002,-89.7,-89.7,1.0,True,False
2023-07-24,1,53.53,-95.79,69,-121.0199,35.0,True,-53.53,95.79,149.32,-95.79,-95.79,2.0,True,False
2023-07-24,2,53.53,-95.79,73,-301.7914,30.01,True,-53.53,95.79,149.32,-95.79,-95.79,2.0,True,False
2023-07-24,3,53.53,-99.19,58,-142.9741,34.0,True,-53.53,99.19,152.72,-99.19,-99.19,2.0,True,False
2023-07-24,31,54.12,54.1,14,-1.4167,54.12,True,-54.12,-54.1,0.01999999999999602,54.1,54.1,5.0,True,False
2023-07-24,36,63.13,52.0,43,-7.9868,54.5,True,-63.13,-52.0,11.130000000000003,52.0,52.0,2.0,True,False
2023-07-25,2,56.22,54.69,38,-39.114,56.22,True,-56.22,-54.69,1.5300000000000011,54.69,54.69,1.0,True,False
2023-07-25,5,56.22,54.69,32,-10.85,56.22,True,-56.22,-54.69,1.5300000000000011,54.69,54.69,1.0,True,False
2023-07-25,6,56.22,54.69,30,-99.8806,56.22,True,-56.22,-54.69,1.5300000000000011,54.69,54.69,1.0,True,False
2023-07-25,9,56.23,55.7,35,-64.156,56.23,True,-56.23,-55.7,0.529999999999994,55.7,55.7,1.0,True,False
2023-07-25,10,56.27,54.69,38,-171.70718,56.23,True,-56.27,-54.69,1.5800000000000054,54.69,54.69,1.0,True,False
2023-07-25,11,56.27,48.1,52,-320.0874,56.23,True,-56.27,-48.1,8.170000000000002,48.1,48.1,1.0,True,False
2023-07-25,12,56.31,48.1,54,-594.8457,55.7,True,-56.31,-48.1,8.21,48.1,48.1,1.0,True,False
2023-07-25,13,56.37,30.0,60,-303.51398,56.35,True,-56.37,-30.0,26.369999999999997,30.0,30.0,1.0,True,False
2023-07-25,28,57.15,52.0,17,-123.1397,56.95,True,-57.15,-52.0,5.149999999999999,52.0,52.0,2.0,True,False
2023-07-25,31,57.2,56.95,33,-277.196,57.2,True,-57.2,-56.95,0.25,56.95,56.95,1.0,True,False
2023-07-25,32,57.2,56.95,38,-335.1107,57.15,True,-57.2,-56.95,0.25,56.95,56.95,1.0,True,False
2023-07-25,33,57.3,55.0,65,-406.5145,57.2,True,-57.3,-55.0,2.299999999999997,55.0,55.0,2.0,True,False
2023-07-25,34,57.32,55.0,58,-300.0867,57.25,True,-57.32,-55.0,2.3200000000000003,55.0,55.0,2.0,True,False
2023-07-25,35,57.32,57.0,45,-68.8806,57.32,True,-57.32,-57.0,0.3200000000000003,57.0,57.0,1.0,True,False
2023-07-25,46,58.4,50.0,23,-5.26581,58.4,True,-58.4,-50.0,8.399999999999999,50.0,50.0,1.0,True,False
2023-07-26,5,58.55,58.15,44,-298.9371,58.5,True,-58.55,-58.15,0.3999999999999986,58.15,58.15,1.0,True,False
2023-07-26,6,58.55,50.1,40,-128.38249,58.51,True,-58.55,-50.1,8.449999999999996,50.1,50.1,1.0,True,False
2023-07-26,8,58.55,58.5,21,-44.8376,58.55,True,-58.55,-58.5,0.04999999999999716,58.5,58.5,2.0,True,False
2023-07-26,10,58.56,58.5,23,-37.3213,58.56,True,-58.56,-58.5,0.060000000000002274,58.5,58.5,1.0,True,False
2023-07-26,13,59.0,55.0,41,-25.4527,58.6,True,-59.0,-55.0,4.0,55.0,55.0,2.0,True,False
2023-07-26,19,59.1,58.6,17,-37.7524,59.1,True,-59.1,-58.6,0.5,58.6,58.6,2.0,True,False
2023-07-26,20,59.2,59.1,18,-76.531,59.2,True,-59.2,-59.1,0.10000000000000142,59.1,59.1,4.0,True,False
2023-07-26,21,59.25,59.1,33,-303.647,59.2,True,-59.25,-59.1,0.14999999999999858,59.1,59.1,2.0,True,False
2023-07-26,22,59.25,58.6,33,-363.0922,59.15,True,-59.25,-58.6,0.6499999999999986,58.6,58.6,1.0,True,False
2023-07-26,23,59.25,58.6,27,-130.8944,59.2,True,-59.25,-58.6,0.6499999999999986,58.6,58.6,3.0,True,False
2023-07-26,24,59.25,58.7,21,-11.5204,59.25,True,-59.25,-58.7,0.5499999999999972,58.7,58.7,1.0,True,False
2023-07-26,25,59.25,58.7,30,-218.38782,59.2,True,-59.25,-58.7,0.5499999999999972,58.7,58.7,1.0,True,False
2023-07-26,26,59.25,58.7,42,-471.0761,58.7,True,-59.25,-58.7,0.5499999999999972,58.7,58.7,4.0,True,False
2023-07-26,27,59.3,50.1,28,-363.40878,59.1,True,-59.3,-50.1,9.199999999999996,50.1,50.1,1.0,True,False
2023-07-26,28,59.3,50.1,20,-138.2207,59.2,True,-59.3,-50.1,9.199999999999996,50.1,50.1,1.0,True,False
2023-07-26,35,63.0,7.74,19,-53.4361,59.3,True,-63.0,-7.74,55.26,7.74,7.74,1.0,True,False
2023-07-26,36,63.0,55.0,48,-257.68008,59.15,True,-63.0,-55.0,8.0,55.0,55.0,1.0,True,False
2023-07-26,38,59.3,59.1,49,-167.39052,59.3,True,-59.3,-59.1,0.19999999999999574,59.1,59.1,1.0,True,False
2023-07-26,41,59.3,0.0,47,-74.0432,59.3,True,-59.3,-0.0,59.3,0.0,0.0,1.0,True,False
2023-07-26,42,59.3,58.8,34,-17.1235,59.3,True,-59.3,-58.8,0.5,58.8,58.8,1.0,True,False
2023-07-27,3,60.95,0.07,61,-204.3775,58.8,True,-60.95,-0.07,60.88,0.07,0.07,3.0,True,False
2023-07-27,4,60.95,0.07,53,-65.0651,59.92,True,-60.95,-0.07,60.88,0.07,0.07,3.0,True,False
2023-07-27,5,58.8,-50.0,50,-108.9888,58.8,True,-58.8,50.0,108.8,-50.0,-50.0,1.0,True,False
2023-07-27,6,58.5,0.0,69,-201.1137,54.43866,True,-58.5,-0.0,58.5,0.0,0.0,3.0,True,False
2023-07-27,7,58.5,0.0,62,-308.9505,51.65,True,-58.5,-0.0,58.5,0.0,0.0,4.0,True,False
2023-07-27,8,58.5,0.0,56,-50.06391,58.5,True,-58.5,-0.0,58.5,0.0,0.0,4.0,True,False
2023-07-27,12,79.7304,0.0,53,-196.6758,60.0,True,-79.7304,-0.0,79.7304,0.0,0.0,1.0,True,False
2023-07-27,14,59.15,11.11,30,-90.26309,59.15,True,-59.15,-11.11,48.04,11.11,11.11,1.0,True,False
2023-07-27,23,58.6,52.1,10,-42.2162,58.6,True,-58.6,-52.1,6.5,52.1,52.1,2.0,True,False
2023-07-27,24,55.65,52.1,11,-174.4512,52.1,True,-55.65,-52.1,3.549999999999997,52.1,52.1,2.0,True,False
2023-07-27,25,55.7,55.6,13,-206.08879,55.6,True,-55.7,-55.6,0.10000000000000142,55.6,55.6,3.0,True,False
2023-07-27,26,55.7,55.6,8,-132.2139,55.6,True,-55.7,-55.6,0.10000000000000142,55.6,55.6,2.0,True,False
2023-07-27,27,55.7,55.6,7,-151.4667,55.6,True,-55.7,-55.6,0.10000000000000142,55.6,55.6,1.0,True,False
2023-07-27,28,55.75,15.0,9,-138.1692,15.0,True,-55.75,-15.0,40.75,15.0,15.0,1.0,True,False
2023-07-27,33,55.75,55.62,24,-28.78059,55.75,True,-55.75,-55.62,0.13000000000000256,55.62,55.62,1.0,True,False
2023-07-27,39,62.0,-50.0,42,-16.0389,59.93,True,-62.0,50.0,112.0,-50.0,-50.0,1.0,True,False
2023-07-27,40,62.0,-50.0,49,-110.1221,55.8,True,-62.0,50.0,112.0,-50.0,-50.0,2.0,True,False
2023-07-27,41,62.0,23.45,51,-100.6781,55.8,True,-62.0,-23.45,38.55,23.45,23.45,1.0,True,False
2023-07-27,42,62.0,23.45,43,-191.98311,55.8,True,-62.0,-23.45,38.55,23.45,23.45,1.0,True,False
2023-07-27,46,60.0,52.0,36,-150.2014,56.0,True,-60.0,-52.0,8.0,52.0,52.0,1.0,True,False
2023-07-27,48,56.0,50.0,34,-44.80481,56.0,True,-56.0,-50.0,6.0,50.0,50.0,1.0,True,False
2023-07-28,1,56.0,50.0,38,-29.7813,56.0,True,-56.0,-50.0,6.0,50.0,50.0,1.0,True,False
2023-07-28,2,56.0,51.0,29,-92.43328,56.0,True,-56.0,-51.0,5.0,51.0,51.0,1.0,True,False
2023-07-28,7,59.96,55.82,37,-35.61293,56.0,True,-59.96,-55.82,4.140000000000001,55.82,55.82,1.0,True,False
2023-07-28,8,56.05,55.82,34,-102.44858,56.0,True,-56.05,-55.82,0.22999999999999687,55.82,55.82,1.0,True,False
2023-07-28,9,60.01,3.0,41,-107.54821,56.0,True,-60.01,-3.0,57.01,3.0,3.0,1.0,True,False
2023-07-28,10,59.63,49.0,62,-337.67697,56.0,True,-59.63,-49.0,10.630000000000003,49.0,49.0,1.0,True,False
2023-07-28,11,56.1,51.0,51,-329.4824,56.0,True,-56.1,-51.0,5.100000000000001,51.0,51.0,1.0,True,False
2023-07-28,12,56.1,30.0,38,-223.87732,56.0,True,-56.1,-30.0,26.1,30.0,30.0,2.0,True,False
2023-07-28,13,56.1,30.0,30,-184.58932,56.0,True,-56.1,-30.0,26.1,30.0,30.0,2.0,True,False
2023-07-28,26,100.0,-18.81,26,-119.5613,56.05,True,-100.0,18.81,118.81,-18.81,-18.81,1.0,True,False
2023-07-28,27,56.65,-18.81,25,-148.8717,39.19,True,-56.65,18.81,75.46,-18.81,-18.81,1.0,True,False
2023-07-28,28,56.7,-18.81,42,-349.4142,-18.81,True,-56.7,18.81,75.51,-18.81,-18.81,1.0,True,False
2023-07-28,29,56.7,3.0,49,-532.5572,3.0,True,-56.7,-3.0,53.7,3.0,3.0,1.0,True,False
2023-07-28,30,56.7,-49.81,63,-768.8305,36.15,True,-56.7,49.81,106.51,-49.81,-49.81,1.0,True,False
2023-07-28,31,56.7,45.0,32,-78.16949,56.67,True,-56.7,-45.0,11.700000000000003,45.0,45.0,1.0,True,False
2023-07-28,32,56.7,45.5,31,-289.9414,45.72,True,-56.7,-45.5,11.200000000000003,45.5,45.5,1.0,True,False
2023-07-28,33,56.7,45.5,31,-171.7031,56.65,True,-56.7,-45.5,11.200000000000003,45.5,45.5,1.0,True,False
2023-07-28,34,56.7,44.0,35,-34.20421,56.7,True,-56.7,-44.0,12.700000000000003,44.0,44.0,1.0,True,False
2023-07-28,35,56.5,45.0,42,-39.0902,47.2,True,-56.5,-45.0,11.5,45.0,45.0,1.0,True,False
2023-07-28,40,48.0,44.0,50,-31.01498,47.7,True,-48.0,-44.0,4.0,44.0,44.0,1.0,True,False
2023-07-28,46,56.7,44.0,44,-135.4915,48.0,True,-56.7,-44.0,12.700000000000003,44.0,44.0,1.0,True,False
2023-07-28,47,75.0,5.0,75,-476.8921,47.95,True,-75.0,-5.0,70.0,5.0,5.0,1.0,True,False
2023-07-28,48,55.82,5.0,76,-240.76591,48.0,True,-55.82,-5.0,50.82,5.0,5.0,1.0,True,False
2023-07-29,1,55.82,1.0,81,-131.37749,48.0,True,-55.82,-1.0,54.82,1.0,1.0,1.0,True,False
2023-07-29,2,55.82,-76.0,91,-242.965,48.0,True,-55.82,76.0,131.82,-76.0,-76.0,2.0,True,False
2023-07-29,3,73.72,-151.23,101,-451.6684,48.0,True,-73.72,151.23,224.95,-151.23,-151.23,1.0,True,False
2023-07-29,10,68.8496,-94.0,110,-48.9184,65.94,True,-68.8496,94.0,162.8496,-94.0,-94.0,1.0,True,False
2023-07-29,11,67.22,-94.0,121,-63.4092,62.65,True,-67.22,94.0,161.22,-94.0,-94.0,1.0,True,False
2023-07-29,12,67.22,-89.7,144,-284.7752,60.15,True,-67.22,89.7,156.92000000000002,-89.7,-89.7,1.0,True,False
2023-07-29,13,69.06,-89.7,121,-674.2865,57.63029,True,-69.06,89.7,158.76,-89.7,-89.7,1.0,True,False
2023-07-29,14,69.06,-151.23,129,-779.4019,57.1301,True,-69.06,151.23,220.29,-151.23,-151.23,1.0,True,False
2023-07-29,15,67.29,-151.23,118,-302.0268,61.1101,True,-67.29,151.23,218.51999999999998,-151.23,-151.23,2.0,True,False
2023-07-29,16,67.29,-151.23,115,-199.4178,62.72,True,-67.29,151.23,218.51999999999998,-151.23,-151.23,2.0,True,False
2023-07-29,17,61.33,-172.54,162,-423.8203,57.03,True,-61.33,172.54,233.87,-172.54,-172.54,2.0,True,False
2023-07-29,18,61.33,-151.23,138,-337.312,57.56,True,-61.33,151.23,212.56,-151.23,-151.23,2.0,True,False
2023-07-29,19,57.0,-93.13,106,-32.9341,56.71,True,-57.0,93.13,150.13,-93.13,-93.13,1.0,True,False
2023-07-29,24,47.05,-178.0,78,-384.7477,39.0,True,-47.05,178.0,225.05,-178.0,-178.0,1.0,True,False
2023-07-29,25,56.82,-178.0,108,-332.305,24.1,True,-56.82,178.0,234.82,-178.0,-178.0,1.0,True,False
2023-07-29,26,30.0,-178.0,131,-619.4385,22.61,True,-30.0,178.0,208.0,-178.0,-178.0,1.0,True,False
2023-07-29,27,60.0,-106.01,99,-247.1632,21.1,True,-60.0,106.01,166.01,-106.01,-106.01,1.0,True,False
2023-07-29,28,60.0,-104.56,101,-431.8173,20.0,True,-60.0,104.56,164.56,-104.56,-104.56,2.0,True,False
2023-07-29,29,47.05,-109.45,87,-394.2777,17.0,True,-47.05,109.45,156.5,-109.45,-109.45,2.0,True,False
2023-07-29,30,18.43,-109.45,62,-396.3131,17.0,True,-18.43,109.45,127.88,-109.45,-109.45,1.0,True,False
2023-07-29,32,21.96,-94.0,57,-294.8427,20.0,True,-21.96,94.0,115.96000000000001,-94.0,-94.0,1.0,True,False
2023-07-29,33,36.85,-94.0,59,-386.1277,30.8902,True,-36.85,94.0,130.85,-94.0,-94.0,1.0,True,False
2023-07-29,34,36.85,-77.31,58,-18.0425,36.85,True,-36.85,77.31,114.16,-77.31,-77.31,1.0,True,False
2023-07-29,35,61.14,-172.54,72,-213.6252,57.62,True,-61.14,172.54,233.68,-172.54,-172.54,2.0,True,False
2023-07-29,36,61.14,-172.54,92,-386.7118,25.1,True,-61.14,172.54,233.68,-172.54,-172.54,1.0,True,False
2023-07-29,37,45.0,-81.0,80,-394.1207,33.0,True,-45.0,81.0,126.0,-81.0,-81.0,1.0,True,False
2023-07-29,38,45.5,-81.0,63,-347.57578,45.0,True,-45.5,81.0,126.5,-81.0,-81.0,1.0,True,False
2023-07-29,39,45.5,5.0,56,-113.871,45.5,True,-45.5,-5.0,40.5,5.0,5.0,1.0,True,False
2023-07-29,40,45.5,5.0,59,-201.6854,45.05,True,-45.5,-5.0,40.5,5.0,5.0,1.0,True,False
2023-07-29,41,45.5,5.0,46,-6.7371,45.5,True,-45.5,-5.0,40.5,5.0,5.0,1.0,True,False
2023-07-29,42,45.1,5.0,37,-62.09979,45.1,True,-45.1,-5.0,40.1,5.0,5.0,1.0,True,False
2023-07-30,2,63.0,-151.23,93,-78.8146,63.0,True,-63.0,151.23,214.23,-151.23,-151.23,2.0,True,False
2023-07-30,3,55.0,-172.54,146,-355.3106,49.88,True,-55.0,172.54,227.54,-172.54,-172.54,1.0,True,False
2023-07-30,4,55.0,-213.66,147,-472.0068,49.4,True,-55.0,213.66,268.65999999999997,-213.66,-213.66,1.0,True,False
2023-07-30,10,41.15,-150.0,134,-154.2498,39.44,True,-41.15,150.0,191.15,-150.0,-150.0,1.0,True,False
2023-07-30,11,40.1,-116.7,105,-26.9859,38.59,True,-40.1,116.7,156.8,-116.7,-116.7,1.0,True,False
2023-07-30,13,28.0,-117.53,112,-259.1252,20.24,True,-28.0,117.53,145.53,-117.53,-117.53,1.0,True,False
2023-07-30,14,28.0,-150.0,106,-167.8876,21.0,True,-28.0,150.0,178.0,-150.0,-150.0,1.0,True,False
2023-07-30,15,21.71,-115.69,86,-58.7081,15.28,True,-21.71,115.69,137.4,-115.69,-115.69,2.0,True,False
2023-07-30,16,25.0,-151.23,96,-262.1386,14.22,True,-25.0,151.23,176.23,-151.23,-151.23,2.0,True,False
2023-07-30,17,25.0,-151.23,124,-830.9916,-0.69,True,-25.0,151.23,176.23,-151.23,-151.23,1.0,True,False
2023-07-30,18,10.8,-120.32,90,-741.6898,-0.69,True,-10.8,120.32,131.12,-120.32,-120.32,2.0,True,False
2023-07-30,19,-1.96,-128.88,95,-611.5603,-8.26,True,1.96,128.88,126.92,-128.88,-128.88,2.0,True,False
2023-07-30,20,60.0,-128.88,85,-414.3316,-6.93,True,-60.0,128.88,188.88,-128.88,-128.88,1.0,True,False
2023-07-30,21,-2.74,-127.79,72,-123.6929,-4.52,True,2.74,127.79,125.05000000000001,-127.79,-127.79,1.0,True,False
2023-07-30,22,-2.74,-127.79,61,-68.9149,-3.82,True,2.74,127.79,125.05000000000001,-127.79,-127.79,1.0,True,False
2023-07-30,23,21.02,-27.08,67,-346.9999,-3.9,True,-21.02,27.08,48.099999999999994,-27.08,-27.08,1.0,True,False
2023-07-30,25,80.0,-39.24,71,-177.2675,-5.16,True,-80.0,39.24,119.24000000000001,-39.24,-39.24,1.0,True,False
2023-07-30,28,-8.5,-23.0,39,-75.9555,-8.6,True,8.5,23.0,14.5,-23.0,-23.0,1.0,True,False
2023-07-30,29,47.05,-77.31,69,-195.2792,-9.98,True,-47.05,77.31,124.36,-77.31,-77.31,1.0,True,False
2023-07-30,30,0.0,-77.31,43,-300.0298,-10.8304,True,-0.0,77.31,77.31,-77.31,-77.31,1.0,True,False
2023-07-30,39,46.0,-60.0,77,-56.6416,32.0,True,-46.0,60.0,106.0,-60.0,-60.0,1.0,True,False
2023-07-30,40,37.0,-60.0,51,-219.28699,31.0,True,-37.0,60.0,97.0,-60.0,-60.0,1.0,True,False
2023-07-30,46,35.0,-178.37,67,-202.777,32.1,True,-35.0,178.37,213.37,-178.37,-178.37,2.0,True,False
2023-07-30,47,50.0,-185.32,111,-717.7713,34.98,True,-50.0,185.32,235.32,-185.32,-185.32,3.0,True,False
2023-07-30,48,47.67,-185.32,120,-549.8878,37.42,True,-47.67,185.32,232.99,-185.32,-185.32,3.0,True,False
2023-07-31,1,38.71,-199.9,134,-796.4313,27.01,True,-38.71,199.9,238.61,-199.9,-199.9,2.0,True,False
2023-07-31,2,38.71,-199.9,128,-799.7207,27.01,True,-38.71,199.9,238.61,-199.9,-199.9,2.0,True,False
2023-07-31,3,33.24,-205.19,125,-210.4727,27.74,True,-33.24,205.19,238.43,-205.19,-205.19,2.0,True,False
2023-07-31,4,33.24,-205.19,112,-76.8624,29.46,True,-33.24,205.19,238.43,-205.19,-205.19,2.0,True,False
2023-07-31,5,21.5,-151.23,110,-83.4485,15.88,True,-21.5,151.23,172.73,-151.23,-151.23,2.0,True,False
2023-07-31,8,20.31,-151.23,87,-74.9,15.1,True,-20.31,151.23,171.54,-151.23,-151.23,1.0,True,False
2023-07-31,9,38.54,-151.23,99,-29.502,34.62,True,-38.54,151.23,189.76999999999998,-151.23,-151.23,1.0,True,False
2023-07-31,12,58.38,-151.23,103,-347.1412,50.76,True,-58.38,151.23,209.60999999999999,-151.23,-151.23,1.0,True,False
